FID,codigo,empreendimento,subeixo,tipo,orgao_responsavel,executor,unidade_federativa,municipio,investimento_previsto,observacao,estagio,data_de_referencia,geometria,count
infraturistica.fid--370298aa_15b3a2610e3_1711,55979,Reforma do Centro de Convenções de Natal - Natal,Cidade Melhor,Infraestrutura Turística,Ministério do Turismo,Estado,RN,NATAL,--,,Em obras,30 de Junho de 2016,POINT (-35.209 -5.795),0
infraturistica.fid--370298aa_15b3a2610e3_1712,55980,Construção do Centro de Convenções - Porto Alegre,Cidade Melhor,Infraestrutura Turística,Ministério do Turismo,Município,RS,PORTO ALEGRE,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2016,POINT (-51.23 -30.033),0
infraturistica.fid--370298aa_15b3a2610e3_1713,55981,Sinalização turística - Pelotas,Cidade Melhor,Infraestrutura Turística,Ministério do Turismo,Município,RS,PELOTAS,--,,Em execução,30 de Junho de 2016,POINT (-52.343 -31.772),0
infraturistica.fid--370298aa_15b3a2610e3_1714,55982,Sinalização turística - São Miguel das Missões,Cidade Melhor,Infraestrutura Turística,Ministério do Turismo,Município,RS,SÃO MIGUEL DAS MISSÕES,--,,Em execução,30 de Junho de 2016,POINT (-54.554 -28.563),0
infraturistica.fid--370298aa_15b3a2610e3_1715,55983,Sinalização turística - Jaguarão,Cidade Melhor,Infraestrutura Turística,Ministério do Turismo,Município,RS,JAGUARÃO,--,,Em execução,30 de Junho de 2016,POINT (-53.376 -32.566),0
infraturistica.fid--370298aa_15b3a2610e3_1716,55984,Construção do Centro de Enventos e Pavilhão de Convenções de Balneário Camboriú - Balneário Camboriú,Cidade Melhor,Infraestrutura Turística,Ministério do Turismo,Estado,SC,BALNEÁRIO CAMBORIÚ,--,,Em obras,30 de Junho de 2016,POINT (-48.635 -26.991),0
infraturistica.fid--370298aa_15b3a2610e3_1717,55985,Sinalização turística - Florianópolis,Cidade Melhor,Infraestrutura Turística,Ministério do Turismo,Município,SC,FLORIANÓPOLIS,--,,Em execução,30 de Junho de 2016,POINT (-48.549 -27.597),0
infraturistica.fid--370298aa_15b3a2610e3_1718,55986,Sinalização turística - Laguna,Cidade Melhor,Infraestrutura Turística,Ministério do Turismo,Município,SC,LAGUNA,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2016,POINT (-48.781 -28.483),0
infraturistica.fid--370298aa_15b3a2610e3_1719,55987,Reforma do Centro de Convenções de Sergipe - Aracajú,Cidade Melhor,Infraestrutura Turística,Ministério do Turismo,Estado,SE,ARACAJU,--,,Em obras,30 de Junho de 2016,POINT (-37.072 -10.911),0
infraturistica.fid--370298aa_15b3a2610e3_171a,55988,Sinalização turística - Aracajú,Cidade Melhor,Infraestrutura Turística,Ministério do Turismo,Município,SE,ARACAJU,--,,Em obras,30 de Junho de 2016,POINT (-37.072 -10.911),0
infraturistica.fid--370298aa_15b3a2610e3_171b,55989,Sinalização turística - São Cristóvão,Cidade Melhor,Infraestrutura Turística,Ministério do Turismo,Município,SE,SÃO CRISTÓVÃO,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2016,POINT (-37.206 -11.015),0
infraturistica.fid--370298aa_15b3a2610e3_171c,55990,Reforma e melhorias do Complexo Anhembi - São Paulo,Cidade Melhor,Infraestrutura Turística,Ministério do Turismo,Estado,SP,SÃO PAULO,--,,Em execução,30 de Junho de 2016,POINT (-46.636 -23.548),0
infraturistica.fid--370298aa_15b3a2610e3_171d,55991,Adequação e implantação de infraestrutura do autódromo José Carlos Pace - São Paulo,Cidade Melhor,Infraestrutura Turística,Ministério do Turismo,Município,SP,SÃO PAULO,--,,Em execução,30 de Junho de 2016,POINT (-46.636 -23.548),0
infraturistica.fid--370298aa_15b3a2610e3_171e,55992,Construção da fábrica do samba - São Paulo,Cidade Melhor,Infraestrutura Turística,Ministério do Turismo,Município,SP,SÃO PAULO,--,,Em execução,30 de Junho de 2016,POINT (-46.636 -23.548),0
infraturistica.fid--370298aa_15b3a2610e3_171f,55994,Sinalização turística - Santo André,Cidade Melhor,Infraestrutura Turística,Ministério do Turismo,Município,SP,SANTO ANDRÉ,--,,Em obras,30 de Junho de 2016,POINT (-46.538 -23.664),0
infraturistica.fid--370298aa_15b3a2610e3_1720,55995,Sinalização turística - São Luis do Paraitinga,Cidade Melhor,Infraestrutura Turística,Ministério do Turismo,Município,SP,SÃO LUÍS DO PARAITINGA,--,,Em obras,30 de Junho de 2016,POINT (-45.31 -23.222),0
infraturistica.fid--370298aa_15b3a2610e3_1721,90401,Implantação da Duplicação da rodovia AL-220- trecho: Barra de São Miguel/BR-101,Cidade Melhor,Infraestrutura Turística,Ministério do Turismo,Estado,AL,BARRA DE SÃO MIGUEL,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2016,POINT (-35.98463889 -9.80869444),0
infraturistica.fid--370298aa_15b3a2610e3_1722,90402,Duplicação e Restauração da Rodovia AL-101 (duplicação- viaduto- ciclovia- calçadão- iluminação),Cidade Melhor,Infraestrutura Turística,Ministério do Turismo,Estado,AL,MACEIÓ,--,Valor não divulgado em razão da possibilidade de uso do Regime Diferenciado de Contratação - RDC.,Ação preparatória,30 de Junho de 2016,POINT (-35.68609722 -9.61002778),0
