FID,codigo,empreendimento,subeixo,tipo,orgao_responsavel,executor,unidade_federativa,municipio,investimento_previsto,observacao,estagio,data_de_referencia,geometria,count
ubs.fid--370298aa_15b3a2610e3_7f48,38801,Marechal Thaumaturgo - AC - Ampliação - UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,AC,MARECHAL THAUMATURGO,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-72.8002785808953 -8.9393559080634)),0
ubs.fid--370298aa_15b3a2610e3_7f49,38801,Marechal Thaumaturgo - AC - Ampliação - UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,AC,MARECHAL THAUMATURGO,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-72.8002785808953 -8.9393559080634)),0
ubs.fid--370298aa_15b3a2610e3_7f4a,38812,Xapuri - AC - Ampliação - UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,AC,XAPURI,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-68.49741670796121 -10.6519829127113)),0
ubs.fid--370298aa_15b3a2610e3_7f4b,38812,Xapuri - AC - Ampliação - UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,AC,XAPURI,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-68.49741670796121 -10.6519829127113)),0
ubs.fid--370298aa_15b3a2610e3_7f4c,38819,Atalaia - AL - Ampliação - UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,AL,ATALAIA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-36.008884031094 -9.51232186173617)),0
ubs.fid--370298aa_15b3a2610e3_7f4d,38819,Atalaia - AL - Ampliação - UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,AL,ATALAIA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-36.008884031094 -9.51232186173617)),0
ubs.fid--370298aa_15b3a2610e3_7f4e,38822,Atalaia - AL - Ampliação - UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,AL,ATALAIA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-36.008884031094 -9.51232186173617)),0
ubs.fid--370298aa_15b3a2610e3_7f4f,38822,Atalaia - AL - Ampliação - UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,AL,ATALAIA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-36.008884031094 -9.51232186173617)),0
ubs.fid--370298aa_15b3a2610e3_7f50,38825,Atalaia - AL - Ampliação - UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,AL,ATALAIA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-36.008884031094 -9.51232186173617)),0
ubs.fid--370298aa_15b3a2610e3_7f51,38825,Atalaia - AL - Ampliação - UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,AL,ATALAIA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-36.008884031094 -9.51232186173617)),0
ubs.fid--370298aa_15b3a2610e3_7f52,38826,Batalha - AL - Ampliação - UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,AL,BATALHA,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-37.1333562749896 -9.674618995707359)),0
ubs.fid--370298aa_15b3a2610e3_7f53,38826,Batalha - AL - Ampliação - UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,AL,BATALHA,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-37.1333562749896 -9.674618995707359)),0
ubs.fid--370298aa_15b3a2610e3_7f54,38827,Batalha - AL - Ampliação - UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,AL,BATALHA,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-37.1333562749896 -9.674618995707359)),0
ubs.fid--370298aa_15b3a2610e3_7f55,38827,Batalha - AL - Ampliação - UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,AL,BATALHA,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-37.1333562749896 -9.674618995707359)),0
ubs.fid--370298aa_15b3a2610e3_7f56,38831,Cajueiro - AL - Ampliação - UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,AL,CAJUEIRO,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-36.156270251529 -9.399824863150918)),0
ubs.fid--370298aa_15b3a2610e3_7f57,38831,Cajueiro - AL - Ampliação - UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,AL,CAJUEIRO,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-36.156270251529 -9.399824863150918)),0
ubs.fid--370298aa_15b3a2610e3_7f58,38832,Cajueiro - AL - Ampliação - UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,AL,CAJUEIRO,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-36.156270251529 -9.399824863150918)),0
ubs.fid--370298aa_15b3a2610e3_7f59,38832,Cajueiro - AL - Ampliação - UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,AL,CAJUEIRO,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-36.156270251529 -9.399824863150918)),0
ubs.fid--370298aa_15b3a2610e3_7f5a,38833,Cajueiro - AL - Ampliação - UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,AL,CAJUEIRO,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-36.156270251529 -9.399824863150918)),0
ubs.fid--370298aa_15b3a2610e3_7f5b,38833,Cajueiro - AL - Ampliação - UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,AL,CAJUEIRO,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-36.156270251529 -9.399824863150918)),0
ubs.fid--370298aa_15b3a2610e3_7f5c,38834,Campo Alegre - AL - Ampliação - UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,AL,CAMPO ALEGRE,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-36.3527963975178 -9.784937600729629)),0
ubs.fid--370298aa_15b3a2610e3_7f5d,38834,Campo Alegre - AL - Ampliação - UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,AL,CAMPO ALEGRE,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-36.3527963975178 -9.784937600729629)),0
ubs.fid--370298aa_15b3a2610e3_7f5e,38835,Campo Alegre - AL - Ampliação - UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,AL,CAMPO ALEGRE,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-36.3527963975178 -9.784937600729629)),0
ubs.fid--370298aa_15b3a2610e3_7f5f,38835,Campo Alegre - AL - Ampliação - UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,AL,CAMPO ALEGRE,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-36.3527963975178 -9.784937600729629)),0
ubs.fid--370298aa_15b3a2610e3_7f60,38839,Canapi - AL - Ampliação - UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,AL,CANAPI,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-37.5970458447725 -9.11973837486361)),0
ubs.fid--370298aa_15b3a2610e3_7f61,38839,Canapi - AL - Ampliação - UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,AL,CANAPI,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-37.5970458447725 -9.11973837486361)),0
ubs.fid--370298aa_15b3a2610e3_7f62,38840,Coité do Nóia - AL - Ampliação - UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,AL,COITÉ DO NÓIA,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-36.584830330715796 -9.63390823039799)),0
ubs.fid--370298aa_15b3a2610e3_7f63,38840,Coité do Nóia - AL - Ampliação - UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,AL,COITÉ DO NÓIA,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-36.584830330715796 -9.63390823039799)),0
ubs.fid--370298aa_15b3a2610e3_7f64,38847,Feira Grande - AL - Ampliação - UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,AL,FEIRA GRANDE,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-36.68185946799429 -9.89901213305895)),0
ubs.fid--370298aa_15b3a2610e3_7f65,38847,Feira Grande - AL - Ampliação - UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,AL,FEIRA GRANDE,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-36.68185946799429 -9.89901213305895)),0
ubs.fid--370298aa_15b3a2610e3_7f66,38849,Girau do Ponciano - AL - Ampliação - UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,AL,GIRAU DO PONCIANO,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-36.831931797173596 -9.88446687250444)),0
ubs.fid--370298aa_15b3a2610e3_7f67,38849,Girau do Ponciano - AL - Ampliação - UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,AL,GIRAU DO PONCIANO,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-36.831931797173596 -9.88446687250444)),0
ubs.fid--370298aa_15b3a2610e3_7f68,38850,Girau do Ponciano - AL - Ampliação - UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,AL,GIRAU DO PONCIANO,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-36.831931797173596 -9.88446687250444)),0
ubs.fid--370298aa_15b3a2610e3_7f69,38850,Girau do Ponciano - AL - Ampliação - UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,AL,GIRAU DO PONCIANO,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-36.831931797173596 -9.88446687250444)),0
ubs.fid--370298aa_15b3a2610e3_7f6a,38854,Igreja Nova - AL - Ampliação - UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,AL,IGREJA NOVA,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-36.660043505329405 -10.1238908428074)),0
ubs.fid--370298aa_15b3a2610e3_7f6b,38854,Igreja Nova - AL - Ampliação - UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,AL,IGREJA NOVA,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-36.660043505329405 -10.1238908428074)),0
ubs.fid--370298aa_15b3a2610e3_7f6c,38855,Igreja Nova - AL - Ampliação - UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,AL,IGREJA NOVA,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-36.660043505329405 -10.1238908428074)),0
ubs.fid--370298aa_15b3a2610e3_7f6d,38855,Igreja Nova - AL - Ampliação - UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,AL,IGREJA NOVA,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-36.660043505329405 -10.1238908428074)),0
ubs.fid--370298aa_15b3a2610e3_7f6e,38856,Igreja Nova - AL - Ampliação - UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,AL,IGREJA NOVA,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-36.660043505329405 -10.1238908428074)),0
ubs.fid--370298aa_15b3a2610e3_7f6f,38856,Igreja Nova - AL - Ampliação - UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,AL,IGREJA NOVA,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-36.660043505329405 -10.1238908428074)),0
ubs.fid--370298aa_15b3a2610e3_7f70,38857,Igreja Nova - AL - Ampliação - UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,AL,IGREJA NOVA,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-36.660043505329405 -10.1238908428074)),0
ubs.fid--370298aa_15b3a2610e3_7f71,38857,Igreja Nova - AL - Ampliação - UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,AL,IGREJA NOVA,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-36.660043505329405 -10.1238908428074)),0
ubs.fid--370298aa_15b3a2610e3_7f72,38858,Igreja Nova - AL - Ampliação - UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,AL,IGREJA NOVA,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-36.660043505329405 -10.1238908428074)),0
ubs.fid--370298aa_15b3a2610e3_7f73,38858,Igreja Nova - AL - Ampliação - UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,AL,IGREJA NOVA,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-36.660043505329405 -10.1238908428074)),0
ubs.fid--370298aa_15b3a2610e3_7f74,38859,Igreja Nova - AL - Ampliação - UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,AL,IGREJA NOVA,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-36.660043505329405 -10.1238908428074)),0
ubs.fid--370298aa_15b3a2610e3_7f75,38859,Igreja Nova - AL - Ampliação - UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,AL,IGREJA NOVA,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-36.660043505329405 -10.1238908428074)),0
ubs.fid--370298aa_15b3a2610e3_7f76,38860,Igreja Nova - AL - Ampliação - UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,AL,IGREJA NOVA,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-36.660043505329405 -10.1238908428074)),0
ubs.fid--370298aa_15b3a2610e3_7f77,38860,Igreja Nova - AL - Ampliação - UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,AL,IGREJA NOVA,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-36.660043505329405 -10.1238908428074)),0
ubs.fid--370298aa_15b3a2610e3_7f78,38861,Igreja Nova - AL - Ampliação - UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,AL,IGREJA NOVA,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-36.660043505329405 -10.1238908428074)),0
ubs.fid--370298aa_15b3a2610e3_7f79,38861,Igreja Nova - AL - Ampliação - UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,AL,IGREJA NOVA,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-36.660043505329405 -10.1238908428074)),0
ubs.fid--370298aa_15b3a2610e3_7f7a,38862,Igreja Nova - AL - Ampliação - UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,AL,IGREJA NOVA,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-36.660043505329405 -10.1238908428074)),0
ubs.fid--370298aa_15b3a2610e3_7f7b,38862,Igreja Nova - AL - Ampliação - UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,AL,IGREJA NOVA,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-36.660043505329405 -10.1238908428074)),0
ubs.fid--370298aa_15b3a2610e3_7f7c,38863,Igreja Nova - AL - Ampliação - UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,AL,IGREJA NOVA,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-36.660043505329405 -10.1238908428074)),0
ubs.fid--370298aa_15b3a2610e3_7f7d,38863,Igreja Nova - AL - Ampliação - UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,AL,IGREJA NOVA,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-36.660043505329405 -10.1238908428074)),0
ubs.fid--370298aa_15b3a2610e3_7f7e,38864,Inhapi - AL - Ampliação - UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,AL,INHAPI,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-37.75121831140601 -9.226356027989919)),0
ubs.fid--370298aa_15b3a2610e3_7f7f,38864,Inhapi - AL - Ampliação - UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,AL,INHAPI,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-37.75121831140601 -9.226356027989919)),0
ubs.fid--370298aa_15b3a2610e3_7f80,38865,Inhapi - AL - Ampliação - UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,AL,INHAPI,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-37.75121831140601 -9.226356027989919)),0
ubs.fid--370298aa_15b3a2610e3_7f81,38865,Inhapi - AL - Ampliação - UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,AL,INHAPI,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-37.75121831140601 -9.226356027989919)),0
ubs.fid--370298aa_15b3a2610e3_7f82,38866,Jacaré dos Homens - AL - Ampliação - UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,AL,JACARÉ DOS HOMENS,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-37.207978900497196 -9.63586963081915)),0
ubs.fid--370298aa_15b3a2610e3_7f83,38866,Jacaré dos Homens - AL - Ampliação - UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,AL,JACARÉ DOS HOMENS,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-37.207978900497196 -9.63586963081915)),0
ubs.fid--370298aa_15b3a2610e3_7f84,38867,Jacaré dos Homens - AL - Ampliação - UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,AL,JACARÉ DOS HOMENS,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-37.207978900497196 -9.63586963081915)),0
ubs.fid--370298aa_15b3a2610e3_7f85,38867,Jacaré dos Homens - AL - Ampliação - UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,AL,JACARÉ DOS HOMENS,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-37.207978900497196 -9.63586963081915)),0
ubs.fid--370298aa_15b3a2610e3_7f86,38868,Jacuípe - AL - Ampliação - UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,AL,JACUÍPE,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-35.45940044274639 -8.83992918011988)),0
ubs.fid--370298aa_15b3a2610e3_7f87,38868,Jacuípe - AL - Ampliação - UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,AL,JACUÍPE,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-35.45940044274639 -8.83992918011988)),0
ubs.fid--370298aa_15b3a2610e3_7f88,38869,Jaramataia - AL - Ampliação - UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,AL,JARAMATAIA,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-37.0048991173485 -9.662667033619758)),0
ubs.fid--370298aa_15b3a2610e3_7f89,38869,Jaramataia - AL - Ampliação - UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,AL,JARAMATAIA,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-37.0048991173485 -9.662667033619758)),0
ubs.fid--370298aa_15b3a2610e3_7f8a,38870,Jaramataia - AL - Ampliação - UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,AL,JARAMATAIA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-37.0048991173485 -9.662667033619758)),0
ubs.fid--370298aa_15b3a2610e3_7f8b,38870,Jaramataia - AL - Ampliação - UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,AL,JARAMATAIA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-37.0048991173485 -9.662667033619758)),0
ubs.fid--370298aa_15b3a2610e3_7f8c,38871,Jaramataia - AL - Ampliação - UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,AL,JARAMATAIA,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-37.0048991173485 -9.662667033619758)),0
ubs.fid--370298aa_15b3a2610e3_7f8d,38871,Jaramataia - AL - Ampliação - UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,AL,JARAMATAIA,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-37.0048991173485 -9.662667033619758)),0
ubs.fid--370298aa_15b3a2610e3_7f8e,38872,Jaramataia - AL - Ampliação - UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,AL,JARAMATAIA,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-37.0048991173485 -9.662667033619758)),0
ubs.fid--370298aa_15b3a2610e3_7f8f,38872,Jaramataia - AL - Ampliação - UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,AL,JARAMATAIA,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-37.0048991173485 -9.662667033619758)),0
ubs.fid--370298aa_15b3a2610e3_7f90,38873,Jaramataia - AL - Ampliação - UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,AL,JARAMATAIA,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-37.0048991173485 -9.662667033619758)),0
ubs.fid--370298aa_15b3a2610e3_7f91,38873,Jaramataia - AL - Ampliação - UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,AL,JARAMATAIA,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-37.0048991173485 -9.662667033619758)),0
ubs.fid--370298aa_15b3a2610e3_7f92,38874,Lagoa da Canoa - AL - Ampliação - UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,AL,LAGOA DA CANOA,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-36.741595936168295 -9.83333457921375)),0
ubs.fid--370298aa_15b3a2610e3_7f93,38874,Lagoa da Canoa - AL - Ampliação - UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,AL,LAGOA DA CANOA,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-36.741595936168295 -9.83333457921375)),0
ubs.fid--370298aa_15b3a2610e3_7f94,38877,Major Isidoro - AL - Ampliação - UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,AL,MAJOR ISIDORO,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-36.9923468732288 -9.53050905141638)),0
ubs.fid--370298aa_15b3a2610e3_7f95,38877,Major Isidoro - AL - Ampliação - UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,AL,MAJOR ISIDORO,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-36.9923468732288 -9.53050905141638)),0
ubs.fid--370298aa_15b3a2610e3_7f96,38878,Major Isidoro - AL - Ampliação - UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,AL,MAJOR ISIDORO,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-36.9923468732288 -9.53050905141638)),0
ubs.fid--370298aa_15b3a2610e3_7f97,38878,Major Isidoro - AL - Ampliação - UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,AL,MAJOR ISIDORO,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-36.9923468732288 -9.53050905141638)),0
ubs.fid--370298aa_15b3a2610e3_7f98,38880,Maravilha - AL - Ampliação - UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,AL,MARAVILHA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-37.3527627870261 -9.2308694447951)),0
ubs.fid--370298aa_15b3a2610e3_7f99,38880,Maravilha - AL - Ampliação - UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,AL,MARAVILHA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-37.3527627870261 -9.2308694447951)),0
ubs.fid--370298aa_15b3a2610e3_7f9a,38881,Maravilha - AL - Ampliação - UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,AL,MARAVILHA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-37.3527627870261 -9.2308694447951)),0
ubs.fid--370298aa_15b3a2610e3_7f9b,38881,Maravilha - AL - Ampliação - UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,AL,MARAVILHA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-37.3527627870261 -9.2308694447951)),0
ubs.fid--370298aa_15b3a2610e3_7f9c,38882,Marechal Deodoro - AL - Ampliação - UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,AL,MARECHAL DEODORO,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-35.897062213850596 -9.710140478010809)),0
ubs.fid--370298aa_15b3a2610e3_7f9d,38882,Marechal Deodoro - AL - Ampliação - UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,AL,MARECHAL DEODORO,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-35.897062213850596 -9.710140478010809)),0
ubs.fid--370298aa_15b3a2610e3_7f9e,38883,Monteirópolis - AL - Ampliação - UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,AL,MONTEIRÓPOLIS,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-37.250806249520004 -9.603992349245539)),0
ubs.fid--370298aa_15b3a2610e3_7f9f,38883,Monteirópolis - AL - Ampliação - UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,AL,MONTEIRÓPOLIS,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-37.250806249520004 -9.603992349245539)),0
ubs.fid--370298aa_15b3a2610e3_7fa0,38884,Monteirópolis - AL - Ampliação - UBS,Comunidade Cidadã,UBS,Ministério da Saúde,Município,AL,MONTEIRÓPOLIS,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-37.250806249520004 -9.603992349245539)),0
