FID,codigo,empreendimento,subeixo,tipo,orgao_responsavel,executor,unidade_federativa,municipio,investimento_previsto,observacao,estagio,data_de_referencia,geometria,count
pavimentacao.fid--370298aa_15b3a2610e3_-7a6b,29793,Pavimentação com guias- sarjetas e calçadas no Distrito de Alexandrita - Iturama - MG,Cidade Melhor,Pavimentação,Ministério das Cidades,Município,MG,ITURAMA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-50.196 -19.728)),0
pavimentacao.fid--370298aa_15b3a2610e3_-7a6a,29797,Pavimentação da Rua Getúlio Vargas - Montenegro - RS,Cidade Melhor,Pavimentação,Ministério das Cidades,Município,RS,MONTENEGRO,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-51.461 -29.689)),0
pavimentacao.fid--370298aa_15b3a2610e3_-7a69,29799,Pavimentação das ruas do bairro São Luiz - Sapiranga - RS,Cidade Melhor,Pavimentação,Ministério das Cidades,Município,RS,SAPIRANGA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-51.007 -29.638)),0
pavimentacao.fid--370298aa_15b3a2610e3_-7a68,29801,Pavimentação das Ruas do Jardim América e Jardim Paulista - Várzea Paulista - SP,Cidade Melhor,Pavimentação,Ministério das Cidades,Município,SP,VÁRZEA PAULISTA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-46.828 -23.211)),0
pavimentacao.fid--370298aa_15b3a2610e3_-7a67,29802,Pavimentação das Ruas Selma Walauer e Ernesto Zietlow - Montenegro - RS,Cidade Melhor,Pavimentação,Ministério das Cidades,Município,RS,MONTENEGRO,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-51.461 -29.689)),0
pavimentacao.fid--370298aa_15b3a2610e3_-7a66,29810,Pavimentação de ruas dos bairros Centenário- São Jacó e  Amaral Ribeiro - Sapiranga - RS,Cidade Melhor,Pavimentação,Ministério das Cidades,Município,RS,SAPIRANGA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-51.007 -29.638)),0
pavimentacao.fid--370298aa_15b3a2610e3_-7a65,29813,Pavimentação de vias da localidade Georgia Paula - Garuva - SC,Cidade Melhor,Pavimentação,Ministério das Cidades,Município,SC,GARUVA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-48.855 -26.027)),0
pavimentacao.fid--370298aa_15b3a2610e3_-7a64,29822,Pavimentação de vias dos bairros Sarah Ribeiro e Tropical I e II - Ceres - GO,Cidade Melhor,Pavimentação,Ministério das Cidades,Município,GO,CERES,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-49.598 -15.308)),0
pavimentacao.fid--370298aa_15b3a2610e3_-7a63,29823,Pavimentação de vias dos bairros Sta. Lucia- São José e Nova Alternativa - Marau - RS,Cidade Melhor,Pavimentação,Ministério das Cidades,Município,RS,MARAU,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-52.2 -28.449)),0
pavimentacao.fid--370298aa_15b3a2610e3_-7a62,29826,Pavimentação de vias localizadas nos bairros Zabelê e Bateias - Vitória da Conquista - BA,Cidade Melhor,Pavimentação,Ministério das Cidades,Município,BA,VITÓRIA DA CONQUISTA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-40.839 -14.866)),0
pavimentacao.fid--370298aa_15b3a2610e3_-7a61,29828,Pavimentação de vias na Baixada da Sobral- Regional do Tancredo- João Eduardo I e II e Bairro da Paz - Rio Branco - AC,Cidade Melhor,Pavimentação,Ministério das Cidades,Estado,AC,RIO BRANCO,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-67.81 -9.975)),0
pavimentacao.fid--370298aa_15b3a2610e3_-7a60,29831,Pavimentação de Vias nos Bairros Nova Estação e Placas - Rio Branco - AC,Cidade Melhor,Pavimentação,Ministério das Cidades,Município,AC,RIO BRANCO,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-67.81 -9.975)),0
pavimentacao.fid--370298aa_15b3a2610e3_-7a5f,29842,Pavimentação do bairro Centro - Porto Xavier - RS,Cidade Melhor,Pavimentação,Ministério das Cidades,Município,RS,PORTO XAVIER,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-55.138 -27.906)),0
pavimentacao.fid--370298aa_15b3a2610e3_-7a5e,29843,Pavimentação do bairro Centro - Santa Vitória do Palmar - RS,Cidade Melhor,Pavimentação,Ministério das Cidades,Município,RS,SANTA VITÓRIA DO PALMAR,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-53.368 -33.519)),0
pavimentacao.fid--370298aa_15b3a2610e3_-7a5d,29846,Pavimentação do bairro Cidade Nova - Setores A e B - Olindina - BA,Cidade Melhor,Pavimentação,Ministério das Cidades,Município,BA,OLINDINA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-38.333 -11.367)),0
pavimentacao.fid--370298aa_15b3a2610e3_-7a5c,29857,Pavimentação do bairro Jardim Branyl - Capivari - SP,Cidade Melhor,Pavimentação,Ministério das Cidades,Município,SP,CAPIVARI,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-47.508 -22.995)),0
pavimentacao.fid--370298aa_15b3a2610e3_-7a5b,29861,Pavimentação do Bairro Jardim Moreira - Monte Mor - SP,Cidade Melhor,Pavimentação,Ministério das Cidades,Município,SP,MONTE MOR,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-47.316 -22.947)),0
pavimentacao.fid--370298aa_15b3a2610e3_-7a5a,29862,Pavimentação do Bairro Jardim Panorama - Caçapava - SP,Cidade Melhor,Pavimentação,Ministério das Cidades,Município,SP,CAÇAPAVA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-45.707 -23.101)),0
pavimentacao.fid--370298aa_15b3a2610e3_-7a59,29863,Pavimentação do bairro Jardim Primavera - Nova Esperança - PR,Cidade Melhor,Pavimentação,Ministério das Cidades,Município,PR,NOVA ESPERANÇA,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-52.205 -23.184)),0
pavimentacao.fid--370298aa_15b3a2610e3_-7a58,29868,Pavimentação do Bairro Meia Praia - Navegantes - SC,Cidade Melhor,Pavimentação,Ministério das Cidades,Município,SC,NAVEGANTES,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-48.654 -26.899)),0
pavimentacao.fid--370298aa_15b3a2610e3_-7a57,29869,Pavimentação do Bairro Morada do Sol - Três Corações - MG,Cidade Melhor,Pavimentação,Ministério das Cidades,Município,MG,TRÊS CORAÇÕES,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-45.253 -21.697)),0
pavimentacao.fid--370298aa_15b3a2610e3_-7a56,29871,Pavimentação do bairro Mutirão - Jaguarari - BA,Cidade Melhor,Pavimentação,Ministério das Cidades,Município,BA,JAGUARARI,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-40.196 -10.26)),0
pavimentacao.fid--370298aa_15b3a2610e3_-7a55,29873,Pavimentação do Bairro Nova Acopiara - Acopiara - CE,Cidade Melhor,Pavimentação,Ministério das Cidades,Município,CE,ACOPIARA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-39.453 -6.095)),0
pavimentacao.fid--370298aa_15b3a2610e3_-7a54,29883,Pavimentação do Bairro Peixe Dourado II - Casimiro de Abreu - RJ,Cidade Melhor,Pavimentação,Ministério das Cidades,Município,RJ,CASIMIRO DE ABREU,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-42.204 -22.481)),0
pavimentacao.fid--370298aa_15b3a2610e3_-7a53,29884,Pavimentação do Bairro Pilau I - Santo Ângelo - RS,Cidade Melhor,Pavimentação,Ministério das Cidades,Município,RS,SANTO ÂNGELO,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-54.263 -28.299)),0
pavimentacao.fid--370298aa_15b3a2610e3_-7a52,29888,Pavimentação do Bairro Salin Cafure - Porto Murtinho - MS,Cidade Melhor,Pavimentação,Ministério das Cidades,Município,MS,PORTO MURTINHO,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-57.883 -21.699)),0
pavimentacao.fid--370298aa_15b3a2610e3_-7a51,29892,Pavimentação do bairro Santa Rita - São Miguel do Oeste - SC,Cidade Melhor,Pavimentação,Ministério das Cidades,Município,SC,SÃO MIGUEL DO OESTE,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-53.518 -26.725)),0
pavimentacao.fid--370298aa_15b3a2610e3_-7a50,29898,Pavimentação do bairro Vila Eliza - Tapera - RS,Cidade Melhor,Pavimentação,Ministério das Cidades,Município,RS,TAPERA,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-52.87 -28.626)),0
pavimentacao.fid--370298aa_15b3a2610e3_-7a4f,29910,Pavimentação do Loteamento Monte Verde - Farroupilha - RS,Cidade Melhor,Pavimentação,Ministério das Cidades,Município,RS,FARROUPILHA,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-51.348 -29.225)),0
pavimentacao.fid--370298aa_15b3a2610e3_-7a4e,29919,Pavimentação dos bairros Alto São Francisco- Novo Horizonte- Bambé e São Geraldo - Martinho Campos - MG,Cidade Melhor,Pavimentação,Ministério das Cidades,Município,MG,MARTINHO CAMPOS,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-45.237 -19.332)),0
pavimentacao.fid--370298aa_15b3a2610e3_-7a4d,29924,Pavimentação dos Bairros Centro I e Vila Ivete - Mafra - SC,Cidade Melhor,Pavimentação,Ministério das Cidades,Município,SC,MAFRA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-49.805 -26.111)),0
pavimentacao.fid--370298aa_15b3a2610e3_-7a4c,29925,Pavimentação dos Bairros Chácara Planalto- Colina São Pedro- Recreio dos Pampas e Jardim Santa Lucia - Sertãozinho - SP,Cidade Melhor,Pavimentação,Ministério das Cidades,Município,SP,SERTÃOZINHO,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-47.99 -21.138)),0
pavimentacao.fid--370298aa_15b3a2610e3_-7a4b,29928,Pavimentação dos bairros da Costa Norte: Jaraguá e Canto do Mar - São Sebastião - SP,Cidade Melhor,Pavimentação,Ministério das Cidades,Município,SP,SÃO SEBASTIÃO,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-45.41 -23.76)),0
pavimentacao.fid--370298aa_15b3a2610e3_-7a4a,29929,Pavimentação dos bairros da Costa Sul: Juquehy- Barra do Sahy- Baleia e Boiçucanga - São Sebastião - SP,Cidade Melhor,Pavimentação,Ministério das Cidades,Município,SP,SÃO SEBASTIÃO,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-45.41 -23.76)),0
pavimentacao.fid--370298aa_15b3a2610e3_-7a49,29933,Pavimentação dos Bairros Jardim dos Migrantes e Presidencial - Ji-Paraná - RO,Cidade Melhor,Pavimentação,Ministério das Cidades,Município,RO,JI-PARANÁ,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-61.944 -10.882)),0
pavimentacao.fid--370298aa_15b3a2610e3_-7a48,29934,Pavimentação dos bairros Jardim Verão e Jardim São Jorge - Sarandi - PR,Cidade Melhor,Pavimentação,Ministério das Cidades,Município,PR,SARANDI,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-51.874 -23.444)),0
pavimentacao.fid--370298aa_15b3a2610e3_-7a47,29935,Pavimentação dos Bairros Jd São Domingos- Jd São Gabriel e Recanto do Bosque - Monte Mor - SP,Cidade Melhor,Pavimentação,Ministério das Cidades,Município,SP,MONTE MOR,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-47.316 -22.947)),0
pavimentacao.fid--370298aa_15b3a2610e3_-7a46,29938,Pavimentação dos bairros Papiros- Palmeirinha- Loteamento Municipal- Daniel Mansani e Bela Vista - Palmeira - PR,Cidade Melhor,Pavimentação,Ministério das Cidades,Município,PR,PALMEIRA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-50.006 -25.429)),0
pavimentacao.fid--370298aa_15b3a2610e3_-7a45,29941,Pavimentação dos bairros Primavera II e Funcionários - Cruz Alta - RS,Cidade Melhor,Pavimentação,Ministério das Cidades,Município,RS,CRUZ ALTA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-53.606 -28.639)),0
pavimentacao.fid--370298aa_15b3a2610e3_-7a44,29947,Pavimentação dos bairros: Belvedere- Candelária- Oliveiras- Santa Rosa- Padre Eustáquio- Santa Lucia- Nova Holanda- Nova Fortaleza- Grajau - Divinópolis - MG,Cidade Melhor,Pavimentação,Ministério das Cidades,Município,MG,DIVINÓPOLIS,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-44.884 -20.139)),0
pavimentacao.fid--370298aa_15b3a2610e3_-7a43,29948,Pavimentação dos bairros: Centro- Cristo Rei- Elizabeti- Jaqueline- Primeiro de Maio- Raichaski- Silvana e Teresa Cristina - Içara - SC,Cidade Melhor,Pavimentação,Ministério das Cidades,Município,SC,IÇARA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-49.3 -28.713)),0
pavimentacao.fid--370298aa_15b3a2610e3_-7a42,29952,Pavimentação dos bairros: Jardim Baylly- Morada do Sol V e Thermas de Riviera - Castro - PR,Cidade Melhor,Pavimentação,Ministério das Cidades,Município,PR,CASTRO,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-50.012 -24.791)),0
pavimentacao.fid--370298aa_15b3a2610e3_-7a41,29953,Pavimentação dos bairros: Jardim São Jorge- Coloninha- Harmonia e Campo Belo - Paranavaí - PR,Cidade Melhor,Pavimentação,Ministério das Cidades,Município,PR,PARANAVAÍ,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-52.465 -23.073)),0
pavimentacao.fid--370298aa_15b3a2610e3_-7a40,29955,Pavimentação dos bairros: Leopoldina- Cidade Nova- Cidade Alta e Xangrilá - Venâncio Aires - RS,Cidade Melhor,Pavimentação,Ministério das Cidades,Município,RS,VENÂNCIO AIRES,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-52.192 -29.606)),0
pavimentacao.fid--370298aa_15b3a2610e3_-7a3f,29956,Pavimentação dos bairros: Liri- Nossa Senhora de Fátima- Esplanada e Jussara - Içara - SC,Cidade Melhor,Pavimentação,Ministério das Cidades,Município,SC,IÇARA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-49.3 -28.713)),0
pavimentacao.fid--370298aa_15b3a2610e3_-7a3e,29960,Pavimentação dos bairros: Vila Feliz- Vila Esperança- Vila Estaleiro- Vila Ipe Amarelo- Nazaré- Chácaras del Rey- Santa Luzia- Bouganville- Icaivera- Tupã - Contagem - MG,Cidade Melhor,Pavimentação,Ministério das Cidades,Município,MG,CONTAGEM,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-44.054 -19.932)),0
pavimentacao.fid--370298aa_15b3a2610e3_-7a3d,29961,Pavimentação dos bairros: Vila Operária- Vila Alta- Dona Josefa- Hélio Lopes- André Luiz- Jardim Simone e Laranjeiras - Paranavaí - PR,Cidade Melhor,Pavimentação,Ministério das Cidades,Município,PR,PARANAVAÍ,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-52.465 -23.073)),0
pavimentacao.fid--370298aa_15b3a2610e3_-7a3c,29962,Pavimentação dos conjuntos habitacionais Jd. Europa- Rio Alegre e Recanto Feliz - Telêmaco Borba - PR,Cidade Melhor,Pavimentação,Ministério das Cidades,Município,PR,TELÊMACO BORBA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-50.616 -24.324)),0
pavimentacao.fid--370298aa_15b3a2610e3_-7a3b,29967,Pavimentação e calçadas de vias urbanas nos bairros Jardim Santa Rosa e Conjunto Residencial Daniel Luisinho Nichelle - Campina Grande do Sul - PR,Cidade Melhor,Pavimentação,Ministério das Cidades,Município,PR,CAMPINA GRANDE DO SUL,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-49.055 -25.306)),0
pavimentacao.fid--370298aa_15b3a2610e3_-7a3a,29969,Pavimentação e drenagem da Vila São José - Cerro Largo - RS,Cidade Melhor,Pavimentação,Ministério das Cidades,Município,RS,CERRO LARGO,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-54.738 -28.149)),0
pavimentacao.fid--370298aa_15b3a2610e3_-7a39,29974,Pavimentação e drenagem de bairros da zona leste do município - bairros JK e Tancredo Neves - Porto Velho - RO,Cidade Melhor,Pavimentação,Ministério das Cidades,Município,RO,PORTO VELHO,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-63.904 -8.762)),0
pavimentacao.fid--370298aa_15b3a2610e3_-7a38,29975,Pavimentação e drenagem de bairros da zona sul do município - Bairros Conceição- Nova Floresta e Eletronorte - Porto Velho - RO,Cidade Melhor,Pavimentação,Ministério das Cidades,Município,RO,PORTO VELHO,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-63.904 -8.762)),0
pavimentacao.fid--370298aa_15b3a2610e3_-7a37,29976,Pavimentação e drenagem de diversos bairros conforme selecionados - Goiânia - GO,Cidade Melhor,Pavimentação,Ministério das Cidades,Município,GO,GOIÂNIA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-49.254 -16.679)),0
pavimentacao.fid--370298aa_15b3a2610e3_-7a36,29977,Pavimentação e drenagem de vias do Bairro Asa Branca e Loteamento Cohapar - Joaquim Távora - PR,Cidade Melhor,Pavimentação,Ministério das Cidades,Município,PR,JOAQUIM TÁVORA,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-49.905 -23.499)),0
pavimentacao.fid--370298aa_15b3a2610e3_-7a35,29982,Pavimentação e drenagem do Bairro Caminho do Oeste - Santo Estêvão - BA,Cidade Melhor,Pavimentação,Ministério das Cidades,Município,BA,SANTO ESTÊVÃO,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-39.251 -12.43)),0
pavimentacao.fid--370298aa_15b3a2610e3_-7a34,29984,Pavimentação e Drenagem do Bairro Campos Elísios- Loteamento Las Palmas- Bairro Santo Antônio- Setor Sul 3- Setor Aeroporto e Souzânia - Anápolis - GO,Cidade Melhor,Pavimentação,Ministério das Cidades,Município,GO,ANÁPOLIS,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-48.953 -16.327)),0
pavimentacao.fid--370298aa_15b3a2610e3_-7a33,29986,Pavimentação e drenagem do Bairro Cidade Nova - Guarantã do Norte - MT,Cidade Melhor,Pavimentação,Ministério das Cidades,Município,MT,GUARANTÃ DO NORTE,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-54.91 -9.788)),0
pavimentacao.fid--370298aa_15b3a2610e3_-7a32,29990,Pavimentação e drenagem do Bairro Novo Horizonte - Ipiranga - PR,Cidade Melhor,Pavimentação,Ministério das Cidades,Município,PR,IPIRANGA,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-50.584 -25.024)),0
pavimentacao.fid--370298aa_15b3a2610e3_-7a31,29992,Pavimentação e drenagem do Bairro Rincão Comprido - Candelária - RS,Cidade Melhor,Pavimentação,Ministério das Cidades,Município,RS,CANDELÁRIA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-52.789 -29.669)),0
pavimentacao.fid--370298aa_15b3a2610e3_-7a30,29999,Pavimentação e drenagem do loteamento Aruana - Aracaju - SE,Cidade Melhor,Pavimentação,Ministério das Cidades,Município,SE,ARACAJU,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-37.072 -10.911)),0
pavimentacao.fid--370298aa_15b3a2610e3_-7a2f,30000,Pavimentação e drenagem do Loteamento Benjamin 2.600 metros de ruas não pavimentadas- localizada no Bairro Forquilhinhas- entre a Rua Ver. Arthur Manoel Mariano e Rio Forquilhas - São José - SC,Cidade Melhor,Pavimentação,Ministério das Cidades,Município,SC,SÃO JOSÉ,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-48.628 -27.615)),0
pavimentacao.fid--370298aa_15b3a2610e3_-7a2e,30003,Pavimentação e drenagem dos Bairros Jardim Ferri e Jardim Morumbi - Vargem Grande do Sul - SP,Cidade Melhor,Pavimentação,Ministério das Cidades,Município,SP,VARGEM GRANDE DO SUL,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-46.894 -21.832)),0
pavimentacao.fid--370298aa_15b3a2610e3_-7a2d,30006,Pavimentação e drenagem dos bairros Sagrada Família e São Francisco - Nova Canaã do Norte - MT,Cidade Melhor,Pavimentação,Ministério das Cidades,Município,MT,NOVA CANAÃ DO NORTE,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-55.953 -10.558)),0
pavimentacao.fid--370298aa_15b3a2610e3_-7a2c,30007,Pavimentação e drenagem dos Bairros Serra da Santa Cruz e Residencial Alto das Colinas - Taquarana - AL,Cidade Melhor,Pavimentação,Ministério das Cidades,Município,AL,TAQUARANA,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-36.497 -9.645)),0
pavimentacao.fid--370298aa_15b3a2610e3_-7a2b,30009,Pavimentação e drenagem dos Bairros Vila Maggi- Palace Hotel- Vila do Cedro- Eugênio Ferreira- Santa Terezinha e Leodoro de Azevedo - Canela - RS,Cidade Melhor,Pavimentação,Ministério das Cidades,Município,RS,CANELA,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-50.816 -29.366)),0
pavimentacao.fid--370298aa_15b3a2610e3_-7a2a,30011,Pavimentação e Drenagem e Complementação de aguas e esgoto no Jardim Santa Luzia - Guaratinguetá - SP,Cidade Melhor,Pavimentação,Ministério das Cidades,Município,SP,GUARATINGUETÁ,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-45.193 -22.816)),0
pavimentacao.fid--370298aa_15b3a2610e3_-7a29,30023,Pavimentação e drenagem no Bairro Nossa Senhora de Fátima - PAC - Pró-Transporte - Ibiá - MG,Cidade Melhor,Pavimentação,Ministério das Cidades,Município,MG,IBIÁ,--,,Concluído,30 de Junho de 2016,MULTIPOINT ((-46.539 -19.478)),0
pavimentacao.fid--370298aa_15b3a2610e3_-7a28,30025,Pavimentação e drenagem no bairro Setor III - Buritis - RO,Cidade Melhor,Pavimentação,Ministério das Cidades,Município,RO,BURITIS,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-63.829 -10.212)),0
pavimentacao.fid--370298aa_15b3a2610e3_-7a27,30027,Pavimentação e drenagem no Bairro Vale do Sol II - Espera Feliz - MG,Cidade Melhor,Pavimentação,Ministério das Cidades,Município,MG,ESPERA FELIZ,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-41.907 -20.65)),0
pavimentacao.fid--370298aa_15b3a2610e3_-7a26,30028,Pavimentação e drenagem no bairro Vila Rica - Guarulhos - SP,Cidade Melhor,Pavimentação,Ministério das Cidades,Município,SP,GUARULHOS,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-46.533 -23.463)),0
pavimentacao.fid--370298aa_15b3a2610e3_-7a25,30031,Pavimentação e drenagem no Distrito Magistério - Balneário Pinhal - RS,Cidade Melhor,Pavimentação,Ministério das Cidades,Município,RS,BALNEÁRIO PINHAL,--,,Em obras,30 de Junho de 2016,MULTIPOINT ((-50.233 -30.247)),0
